start,finish,counter
1600609562304,1600609566120,0
1600609654553,1600609657377,1
1600609715697,1600609719331,2
1600609776857,1600609778415,3
1600609838002,1600609840060,4
1600609899171,1600609900894,5
1600609960349,1600609961916,6
1600610021512,1600610022797,7
1600610082731,1600610084184,8
1600610143915,1600610144908,9
1600610186047,1600610187098,10
1600610247249,1600610248161,11
1600610308437,1600610309569,12
1600610369595,1600610370740,13
1600610399665,1600610400980,14
