start,finish,counter
1599776510848,1599776527899,0
1599776581434,1599776590501,1
1599776616722,1599776633226,2
1599776689251,1599776692829,3
1599776759898,1599776763817,4
1599776794117,1599776802661,5
1599776865581,1599776869948,6
1599776935140,1599776945650,7
1599776970300,1599776973746,8
1599777006643,1599777011814,9
1599777111402,1599777127394,10
1599777181923,1599777186389,11
1599777217136,1599777226493,12
1599777288617,1599777306916,13
1599777359037,1599777369561,14
