start,finish,counter
1599776509480,1599776558837,0
1599776570253,1599776579773,1
1599776630775,1599776643412,2
1599776681044,1599776685605,3
1599776812192,1599776823513,4
1599776872607,1599776891952,5
1599776892720,1599776896312,6
1599776993418,1599777002936,7
1599777053959,1599777068326,8
1599777105260,1599777109244,9
1599777165727,1599777169195,10
1599777226170,1599777229943,11
1599777286574,1599777314602,12
1599777346877,1599777356881,13
1599777407241,1599777410497,14
