start,finish,counter
1600895990552,1600895997673,0
1600896061643,1600896065189,1
1600896099216,1600896102190,2
1600896170035,1600896172339,3
1600896235920,1600896238191,4
1600896271266,1600896275883,5
1600896342105,1600896345000,6
1600896391831,1600896394841,7
1600896462706,1600896465319,8
1600896540953,1600896544266,9
1600896576262,1600896578860,10
1600896647173,1600896650240,11
1600896718091,1600896720930,12
1600896789117,1600896792356,13
1600896881902,1600896890862,14
