start,finish,counter
1599133488280,1599133520890,0
1599133524366,1599133536761,1
1599133593567,1599133605067,2
1599133663751,1599133682752,3
1599133733980,1599133753444,4
1599133769068,1599133781397,5
1599133839285,1599133848097,6
1599133909483,1599133922697,7
1599133944540,1599133949626,8
1599134014781,1599134027463,9
1599134084989,1599134097022,10
1599134155175,1599134164477,11
1599134190261,1599134199384,12
1599134260439,1599134272506,13
1599134365681,1599134368062,14
