start,finish,counter
1600640254157,1600640268442,0
1600640284233,1600640285342,1
1600640344597,1600640345659,2
1600640404850,1600640410063,3
1600640465167,1600640466231,4
1600640495300,1600640499357,5
1600640585688,1600640586730,6
1600640646001,1600640647020,7
1600640706248,1600640707237,8
1600640766583,1600640767578,9
1600640826945,1600640828014,10
1600640887270,1600640888370,11
1600640947590,1600640950366,12
1600641007892,1600641008949,13
1600641128444,1600641134030,14
