start,finish,counter
1599108241279,1599108251540,0
1599108310505,1599108312185,1
1599108345596,1599108350546,2
1599108415750,1599108418423,3
1599108485976,1599108497582,4
1599108556150,1599108557822,5
1599108591225,1599108599825,6
1599108626322,1599108628040,7
1599108731642,1599108733555,8
1599108766744,1599108771551,9
1599108836974,1599108839819,10
1599108907183,1599108912826,11
1599108942248,1599108945085,12
1599108977409,1599108979276,13
1599109047570,1599109049296,14
