start,finish,counter
1599108241277,1599108250718,0
1599108277411,1599108285613,1
1599108346600,1599108352272,2
1599108416764,1599108422044,3
1599108487994,1599108497584,4
1599108522051,1599108527784,5
1599108557154,1599108559126,6
1599108662452,1599108667268,7
1599108715606,1599108717647,8
1599108759736,1599108761679,9
1599108794845,1599108796799,10
1599108900168,1599108903674,11
1599108970397,1599108974362,12
1599109007459,1599109009279,13
1599109136781,1599109138710,14
