start,finish,counter
1600457271222,1600457275102,0
1600457341376,1600457346380,1
1600457348386,1600457349126,2
1600457455635,1600457460262,3
1600457505677,1600457510358,4
1600457575876,1600457580588,5
1600457610922,1600457611528,6
1600457681041,1600457685687,7
1600457751174,1600457756257,8
1600457821348,1600457825949,9
1600457856416,1600457857000,10
1600457935614,1600457940590,11
1600457991760,1600457992568,12
1600458060924,1600458065602,13
1600458168113,1600458171572,14
