start,finish,counter
1600881597899,1600881603253,0
1600881648580,1600881651240,1
1600881719529,1600881725112,2
1600881780129,1600881783205,3
1600881840650,1600881853808,4
1600881861021,1600881863732,5
1600881962244,1600881968522,6
1600882012713,1600882028762,7
1600882073438,1600882077486,8
1600882134241,1600882145847,9
1600882194874,1600882199755,10
1600882225315,1600882229504,11
1600882377146,1600882380042,12
1600882437659,1600882440605,13
1600882498288,1600882503012,14
