start,finish,counter
1599045002698,1599045018069,0
1599045065988,1599045067222,1
1599045068997,1599045070769,2
1599045163455,1599045164580,3
1599045247968,1599045256661,4
1599045291155,1599045292186,5
1599045343387,1599045344520,6
1599045413795,1599045414972,7
1599045484180,1599045485212,8
1599045519334,1599045520650,9
1599045589759,1599045590793,10
1599045660162,1599045661448,11
1599045730691,1599045732002,12
1599045765808,1599045766932,13
1599045877332,1599045878944,14
