start,finish,counter
1600532024827,1600532044284,0
1600532085028,1600532090058,1
1600532145301,1600532151290,2
1600532205490,1600532214760,3
1600532235557,1600532239771,4
1600532325867,1600532330369,5
1600532386044,1600532391110,6
1600532416103,1600532421319,7
1600532506363,1600532508312,8
1600532566591,1600532571862,9
1600532626799,1600532635893,10
1600532687019,1600532691301,11
1600532747303,1600532754194,12
1600532777348,1600532780512,13
1600532867574,1600532872491,14
