start,finish,counter
1599623151677,1599623155150,0
1599623272224,1599623286143,1
1599623322346,1599623325020,2
1599623382634,1599623384753,3
1599623442977,1599623453807,4
1599623503203,1599623518759,5
1599623533326,1599623545926,6
1599623633841,1599623639366,7
1599623684142,1599623696317,8
1599623714267,1599623716194,9
1599623804661,1599623806632,10
1599623864940,1599623868926,11
1599623925255,1599623928063,12
1599623985484,1599623987858,13
1599624045719,1599624048850,14
