start,finish,counter
1600589214332,1600589215724,0
1600589250448,1600589251905,1
1600589319621,1600589321109,2
1600589389757,1600589392193,3
1600589460955,1600589468684,4
1600589495008,1600589497050,5
1600589530098,1600589531558,6
1600589635297,1600589636774,7
1600589688424,1600589689944,8
1600589732503,1600589733796,9
1600589767584,1600589769126,10
1600589872774,1600589874697,11
1600589942942,1600589944528,12
1600589980000,1600589983029,13
1600590109248,1600590111334,14
