start,finish,counter
1600470473055,1600470479358,0
1600470543407,1600470543676,1
1600470578584,1600470579328,2
1600470648951,1600470649544,3
1600470719436,1600470720128,4
1600470754570,1600470755443,5
1600470824931,1600470825628,6
1600470895353,1600470896559,7
1600470965729,1600470966210,8
1600471000888,1600471001488,9
1600471071248,1600471071744,10
1600471141682,1600471142168,11
1600471176847,1600471177476,12
1600471247245,1600471248113,13
1600471352699,1600471353179,14
