start,finish,counter
1599088430054,1599088432778,0
1599088466132,1599088468459,1
1599088535226,1599088538791,2
1599088605327,1599088607569,3
1599088676459,1599088680102,4
1599088710485,1599088713383,5
1599088745567,1599088747788,6
1599088850725,1599088852732,7
1599088903820,1599088905793,8
1599088947931,1599088949835,9
1599088983008,1599088984653,10
1599089088137,1599089089922,11
1599089158272,1599089160173,12
1599089195299,1599089197133,13
1599089324525,1599089326358,14
