start,finish,counter
1599716346253,1599716385067,0
1599716376345,1599716387888,1
1599716436805,1599716441071,2
1599716497169,1599716520234,3
1599716557593,1599716569634,4
1599716587853,1599716607222,5
1599716678385,1599716684657,6
1599716738765,1599716753863,7
1599716799124,1599716804319,8
1599716859481,1599716867764,9
1599716919856,1599716924842,10
1599716980216,1599716998080,11
1599717040612,1599717045592,12
1599717070879,1599717078190,13
1599717221586,1599717225864,14
