start,finish,counter
1599257011953,1599257055080,0
1599257072095,1599257091565,1
1599257132326,1599257145018,2
1599257192538,1599257221427,3
1599257252753,1599257285730,4
1599257312956,1599257325339,5
1599257375165,1599257385450,6
1599257435375,1599257445911,7
1599257495529,1599257499308,8
1599257555756,1599257566563,9
1599257616001,1599257619740,10
1599257679193,1599257686518,11
1599257719318,1599257725514,12
1599257799620,1599257812895,13
1599257859802,1599257862961,14
