start,finish,counter
1600487017206,1600487021267,0
1600487108407,1600487113497,1
1600487169561,1600487174220,2
1600487230699,1600487235333,3
1600487291825,1600487292412,4
1600487353000,1600487353607,5
1600487414175,1600487418905,6
1600487475308,1600487475854,7
1600487537481,1600487538069,8
1600487567587,1600487572161,9
1600487628741,1600487633297,10
1600487659796,1600487664458,11
1600487751029,1600487751655,12
1600487843189,1600487843762,13
1600487904305,1600487908899,14
