start,finish,counter
1599093924308,1599093939301,0
1599093959342,1599093965624,1
1599094029474,1599094034645,2
1599094099604,1599094106533,3
1599094169748,1599094176668,4
1599094204793,1599094210767,5
1599094273928,1599094276590,6
1599094345102,1599094353324,7
1599094380150,1599094382807,8
1599094450334,1599094457666,9
1599094520475,1599094526674,10
1599094590647,1599094595756,11
1599094625703,1599094632146,12
1599094695879,1599094705136,13
1599094801063,1599094804186,14
