start,finish,counter
1599033681891,1599033691855,0
1599033752249,1599033755551,1
1599033759280,1599033760363,2
1599033866844,1599033868194,3
1599033916992,1599033918062,4
1599033987420,1599033988822,5
1599034022519,1599034023535,6
1599034092904,1599034094008,7
1599034163211,1599034164755,8
1599034233667,1599034234689,9
1599034268794,1599034269915,10
1599034348186,1599034349365,11
1599034404482,1599034406102,12
1599034473898,1599034474923,13
1599034581343,1599034582647,14
