start,finish,counter
1600501342532,1600501349351,0
1600501412683,1600501417962,1
1600501447777,1600501448844,2
1600501517952,1600501518889,3
1600501588234,1600501589309,4
1600501623314,1600501629116,5
1600501693498,1600501694603,6
1600501763690,1600501765335,7
1600501833852,1600501835171,8
1600501868957,1600501870038,9
1600501939153,1600501944380,10
1600502009372,1600502014474,11
1600502044450,1600502045416,12
1600502114636,1600502115867,13
1600502219809,1600502224769,14
