start,finish,counter
1599630879098,1599630884243,0
1599630909216,1599630911555,1
1599630969597,1599630972963,2
1599631029937,1599631031349,3
1599631090248,1599631093249,4
1599631120426,1599631128154,5
1599631210895,1599631214089,6
1599631271301,1599631273595,7
1599631331628,1599631341214,8
1599631400073,1599631403448,9
1599631422287,1599631424713,10
1599631520846,1599631523254,11
1599631581155,1599631586915,12
1599631641568,1599631643648,13
1599631762207,1599631764854,14
