start,finish,counter
1599141933516,1599141944859,0
1599142002723,1599142006453,1
1599142037804,1599142039533,2
1599142107950,1599142110431,3
1599142178115,1599142195295,4
1599142248292,1599142250216,5
1599142283365,1599142292155,6
1599142318464,1599142320563,7
1599142423763,1599142425804,8
1599142458872,1599142470798,9
1599142529121,1599142531131,10
1599142599362,1599142609092,11
1599142634447,1599142637021,12
1599142669577,1599142671591,13
1599142739743,1599142741631,14
