start,finish,counter
1599167885468,1599167934750,0
1599167962752,1599167966577,2
1599167955715,1599167968780,1
1599168070150,1599168088542,3
1599168120267,1599168122447,4
1599168190595,1599168204399,5
1599168225655,1599168228274,6
1599168295965,1599168298171,7
1599168366212,1599168369522,8
1599168436520,1599168439751,9
1599168471641,1599168473916,10
1599168550956,1599168566666,11
1599168607137,1599168610874,12
1599168676464,1599168683674,13
1599168783810,1599168787044,14
