start,finish,counter
1599852591721,1599852669214,0
1599852628144,1599852710946,1
1599852699078,1599852751274,2
1599852769850,1599852841315,3
1599852805278,1599852852464,4
1599852875216,1599852963819,5
1599853016975,1599853054879,6
1599853053331,1599853106282,7
1599853124289,1599853186536,8
1599853195113,1599853258980,9
1599853301411,1599853391186,11
1599853407555,1599853410627,13
1599853372278,1599853429467,12
1599853230539,-1,10
1599853477130,1599853484396,14
