start,finish,counter
1600403621477,1600403624878,0
1600403674640,1600403674874,1
1600403726921,1600403727081,2
1600403796162,1600403796553,3
1600403838353,1600403838511,4
1600403858408,1600403858571,5
1600403976968,1600403977134,6
1600404009081,1600404009255,7
1600404086369,1600404086646,8
1600404156737,1600404157022,9
1600404227092,1600404227266,10
1600404262191,1600404262509,11
1600404332509,1600404332672,12
1600404401817,1600404401978,13
1600404508185,1600404508363,14
