start,finish,counter
1599096122622,1599096134862,0
1599096182745,1599096186408,1
1599096242875,1599096246167,2
1599096292933,1599096294824,3
1599096423180,1599096426820,4
1599096483318,1599096488037,5
1599096503356,1599096505144,6
1599096603556,1599096608362,7
1599096663704,1599096668065,8
1599096714803,1599096716599,9
1599096774915,1599096778310,10
1599096835082,1599096837957,11
1599096895184,1599096898411,12
1599096955333,1599096956801,13
1599097015429,1599097017247,14
