start,finish,counter
1599096122643,1599096131079,0
1599096157687,1599096161629,1
1599096192778,1599096198169,2
1599096297952,1599096306728,3
1599096360056,1599096361989,4
1599096430207,1599096432034,5
1599096465257,1599096467159,6
1599096523401,1599096525213,7
1599096593526,1599096595766,8
1599096663709,1599096669291,9
1599096698769,1599096700625,10
1599096768893,1599096770767,11
1599096839083,1599096841013,12
1599096909250,1599096911771,13
1599096944311,1599096946145,14
