start,finish,counter
1599775403363,1599775440960,0
1599775438782,1599775454755,1
1599775474044,1599775484035,2
1599775579763,1599775608244,3
1599775642205,1599775645687,4
1599775712913,1599775716045,5
1599775748088,1599775751298,6
1599775806589,1599775818361,7
1599775877093,1599775880506,8
1599775947660,1599775965602,9
1599775982879,1599775986342,10
1599776053351,1599776057005,11
1599776123855,1599776127115,12
1599776194392,1599776208215,13
1599776229505,1599776233878,14
