start,finish,counter
1599718555325,1599718587368,0
1599718591002,1599718612041,1
1599718661447,1599718678760,2
1599718732947,1599718760211,3
1599718803536,1599718811742,4
1599718838703,1599718855614,5
1599718909141,1599718916696,6
1599718979605,1599718996426,7
1599719014843,1599719019073,8
1599719084288,1599719101238,9
1599719154708,1599719171698,10
1599719197008,1599719200371,11
1599719282658,1599719289086,12
1599719316763,1599719319802,13
1599719457468,1599719460965,14
