start,finish,counter
1599021357160,1599021361488,0
1599021392303,1599021394341,1
1599021462602,1599021464728,2
1599021532922,1599021536810,3
1599021603317,1599021610220,4
1599021638441,1599021640891,5
1599021707701,1599021709471,6
1599021779005,1599021782981,7
1599021814125,1599021816462,8
1599021884499,1599021889371,9
1599021954883,1599021957459,10
1599022025199,1599022028740,11
1599022060329,1599022062329,12
1599022130640,1599022134424,13
1599022236067,1599022237745,14
