start,finish,counter
1599166781555,1599166805795,0
1599166841745,1599166849592,1
1599166901991,1599166906999,2
1599166962233,1599166990991,3
1599167022411,1599167028020,4
1599167082665,1599167094682,5
1599167142907,1599167165017,6
1599167203097,1599167210662,7
1599167263277,1599167274514,8
1599167323573,1599167334321,9
1599167383831,1599167397221,10
1599167444064,1599167449846,11
1599167504323,1599167512335,12
1599167564551,1599167571689,13
1599167624767,1599167635718,14
