start,finish,counter
1599141935588,1599141971279,0
1599141965634,1599141979760,1
1599142025778,1599142033539,2
1599142085908,1599142092886,3
1599142146033,1599142150986,4
1599142176103,1599142199936,5
1599142266320,1599142275408,6
1599142326496,1599142332665,7
1599142386628,1599142396310,8
1599142446830,1599142451845,9
1599142507031,1599142516355,10
1599142567227,1599142574132,11
1599142626422,1599142629024,12
1599142656532,1599142661689,13
1599142806903,1599142808589,14
