start,finish,counter
1599141933567,1599141961970,0
1599141969662,1599141985293,1
1599142038821,1599142052482,2
1599142108964,1599142114889,3
1599142179129,1599142199639,4
1599142214191,1599142227997,5
1599142284379,1599142307869,6
1599142354572,1599142372378,7
1599142389647,1599142395814,8
1599142459892,1599142476662,9
1599142530136,1599142546970,10
1599142600374,1599142615069,11
1599142635467,1599142645630,12
1599142705667,1599142720659,13
1599142810929,1599142816158,14
