start,finish,counter
1600730223918,1600730231792,0
1600730259969,1600730264765,1
1600730329122,1600730332233,2
1600730399275,1600730401277,3
1600730469452,1600730471305,4
1600730504502,1600730505749,5
1600730574689,1600730576012,6
1600730644880,1600730646372,7
1600730679959,1600730681509,8
1600730750151,1600730751726,9
1600730820289,1600730824067,10
1600730890490,1600730892779,11
1600730925542,1600730927973,12
1600730995729,1600731000599,13
1600731100966,1600731102999,14
