start,finish,counter
1599145243733,1599145268816,0
1599145279835,1599145291906,1
1599145349081,1599145362771,2
1599145419263,1599145435890,3
1599145489492,1599145509927,4
1599145524569,1599145537602,5
1599145594768,1599145606737,6
1599145664991,1599145685230,7
1599145700065,1599145704447,8
1599145770314,1599145785669,9
1599145840581,1599145848352,10
1599145910845,1599145926386,11
1599145945940,1599145957004,12
1599146016143,1599146026063,13
1599146121416,1599146128513,14
