start,finish,counter
1599145244737,1599145264333,0
1599145308923,1599145313190,1
1599145365133,1599145376090,2
1599145435341,1599145441113,3
1599145470407,1599145472445,4
1599145527587,1599145529804,5
1599145596787,1599145604210,6
1599145667007,1599145681242,7
1599145738224,1599145741003,8
1599145772327,1599145775271,9
1599145842597,1599145861463,10
1599145912853,1599145916189,11
1599145969035,1599145972419,12
1599146039215,1599146044659,13
1599146145470,1599146148490,14
