start,finish,counter
1599604402869,1599604405240,0
1599604433923,1599604436685,1
1599604524236,1599604527743,2
1599604544249,1599604549228,3
1599604614422,1599604618718,4
1599604775940,1599604778460,5
1599604826062,1599604827667,6
1599604856092,1599604860045,7
1599604906300,1599604915380,8
1599604967466,1599604970540,9
1599605038664,1599605041772,10
1599605088843,1599605091064,11
1599605160032,1599605165596,12
1599605220199,1599605222364,13
1599605280316,1599605283677,14
