start,finish,counter
1599710821313,1599710837745,0
1599710881558,1599710887501,1
1599710941951,1599710957095,2
1599711002265,1599711017551,3
1599711062462,1599711091415,4
1599711122906,1599711130314,5
1599711183231,1599711196507,6
1599711243497,1599711262344,7
1599711303755,1599711307849,8
1599711364160,1599711372276,9
1599711424469,1599711432732,10
1599711484680,1599711489650,11
1599711545066,1599711579975,12
1599711605398,1599711617007,13
1599711665667,1599711674285,14
