start,finish,counter
1599845991823,1599846027849,1
1599846027220,1599846095744,2
1599845920576,-1,0
1599846097998,1599846132595,3
1599846169078,1599846196850,4
1599846204420,1599846244590,5
1599846275228,1599846314888,6
1599846346103,1599846383385,7
1599846417118,1599846441725,8
1599846452485,1599846499536,9
1599846523313,1599846559658,10
1599846594221,1599846613103,11
1599846629598,1599846684050,12
1599846700361,1599846731101,13
1599846771066,1599846787551,14
