start,finish,counter
1599845920131,1599846012103,0
1599845967504,1599846042351,1
1599846039475,1599846092425,2
1599846110411,1599846119646,3
1599846164804,1599846201548,4
1599846215679,1599846224103,5
1599846286448,1599846308241,6
1599846353432,1599846366051,7
1599846388730,1599846393351,8
1599846459638,1599846491723,9
1599846529498,1599846557269,10
1599846565874,1599846571207,11
1599846636724,1599846641473,12
1599846707548,1599846716996,13
1599846813475,1599846817743,14
