start,finish,counter
1599717449722,1599717480159,0
1599717486032,1599717491722,1
1599717555437,1599717561950,2
1599717625823,1599717644371,3
1599717696412,1599717719894,4
1599717731574,1599717743559,5
1599717802006,1599717808607,6
1599717872480,1599717885997,7
1599717907711,1599717913466,8
1599717978176,1599717988192,9
1599718048619,1599718058575,10
1599718119148,1599718130104,11
1599718154383,1599718167665,12
1599718224834,1599718246819,13
1599718330347,1599718342241,14
