start,finish,counter
1599220238081,1599220303450,0
1599220274203,1599220303709,1
1599220343414,1599220358165,2
1599220413622,1599220443130,3
1599220483922,1599220514611,4
1599220519015,1599220538231,5
1599220589242,1599220620306,6
1599220659491,1599220682066,7
1599220694594,1599220699394,8
1599220764836,1599220785948,9
1599220835073,1599220861023,10
1599220905335,1599220926685,11
1599220940455,1599220955834,12
1599221010705,1599221035082,13
1599221115986,1599221119794,14
