start,finish,counter
1599220238036,1599220261333,0
1599220307283,1599220314775,1
1599220342389,1599220344519,2
1599220412607,1599220414452,3
1599220482908,1599220511809,4
1599220553120,1599220556928,5
1599220588224,1599220598715,6
1599220623347,1599220626988,7
1599220728701,1599220736409,8
1599220763818,1599220769522,9
1599220834057,1599220836425,10
1599220904324,1599220915542,11
1599220939430,1599220943758,12
1599220974594,1599220980239,13
1599221044803,1599221048510,14
