start,finish,counter
1599617632848,1599617636875,0
1599617668975,1599617671863,1
1599617738227,1599617743794,2
1599617808478,1599617812618,3
1599617878815,1599617880635,4
1599617913937,1599617917930,5
1599617984219,1599617985992,6
1599618054529,1599618056293,7
1599618089639,1599618091970,8
1599618159961,1599618165263,9
1599618230282,1599618236985,10
1599618300654,1599618303172,11
1599618335760,1599618337701,12
1599618406052,1599618407903,13
1599618511457,1599618513839,14
