start,finish,counter
1599822607828,1599822666365,0
1599822678646,1599822707036,1
1599822712983,1599822727321,2
1599822784706,1599822804939,3
1599822854651,1599822865698,4
1599822889934,1599822899796,5
1599822960626,1599822971665,6
1599823033555,1599823041498,7
1599823103251,1599823118945,8
1599823138633,1599823153973,9
1599823209350,1599823234072,10
1599823279183,1599823322066,11
1599823315519,1599823330000,12
1599823384090,1599823393527,13
1599823456795,1599823473589,14
