start,finish,counter
1600479304441,1600479307283,0
1600479358649,1600479358924,1
1600479393815,1600479393975,2
1600479482178,1600479482789,3
1600479517314,1600479518629,4
1600479595687,1600479596520,5
1600479662960,1600479663114,6
1600479733240,1600479733542,7
1600479768308,1600479768682,8
1600479848675,1600479849700,9
1600479893811,1600479894073,10
1600479964072,1600479964457,11
1600480034436,1600480034806,12
1600480092640,1600480093226,13
1600480128734,1600480129023,14
