start,finish,counter
1600479307531,1600479313554,0
1600479343635,1600479344225,1
1600479413928,1600479415029,2
1600479484206,1600479484799,3
1600479519334,1600479519855,4
1600479588646,1600479589122,5
1600479729215,1600479730154,6
1600479765297,1600479765904,7
1600479835603,1600479836060,8
1600479905895,1600479906279,9
1600479941009,1600479941755,10
1600480011286,1600480011552,11
1600480081579,1600480081895,12
1600480116681,1600480116846,13
1600480185888,1600480186060,14
