start,finish,counter
1599624253075,1599624256609,0
1599624299318,1599624302212,1
1599624370695,1599624373505,2
1599624441061,1599624445698,3
1599624495242,1599624501891,4
1599624545515,1599624547065,5
1599624615870,1599624619622,6
1599624682176,1599624685454,7
1599624717297,1599624718768,8
1599624787652,1599624803775,9
1599624857039,1599624869643,10
1599624893184,1599624895446,11
1599624963513,1599624966228,12
1599625033855,1599625038729,13
1599625139266,1599625141766,14
