start,finish,counter
1599325484532,1599325552714,0
1599325554772,1599325586676,1
1599325590874,1599325616538,2
1599325660042,1599325695608,3
1599325730294,1599325764136,4
1599325765377,1599325777027,5
1599325835619,1599325859659,6
1599325906886,1599325938586,7
1599325976124,1599325988675,8
1599326011235,1599326034083,9
1599326080479,1599326098788,10
1599326151778,1599326168740,11
1599326186895,1599326202694,12
1599326257155,1599326289384,13
1599326327387,1599326345779,14
