start,finish,counter
1600390386820,1600390390192,0
1600390436938,1600390437314,1
1600390507237,1600390508054,2
1600390567423,1600390568046,3
1600390627566,1600390628593,4
1600390647667,1600390648753,5
1600390748007,1600390748986,6
1600390798114,1600390798641,7
1600390858296,1600390858818,8
1600390918528,1600390919076,9
1600390978706,1600390979184,10
1600391008831,1600391009007,11
1600391159367,1600391160466,12
1600391219526,1600391219899,13
1600391279668,1600391279969,14
