start,finish,counter
1599709717011,1599709737667,0
1599709777266,1599709785949,1
1599709837655,1599709848160,2
1599709897973,1599709907408,3
1599709958193,1599709976162,4
1599710018609,1599710027924,5
1599710078893,1599710090657,6
1599710139209,1599710145112,7
1599710199488,1599710206146,8
1599710259882,1599710265471,9
1599710320189,1599710346787,10
1599710380391,1599710397425,11
1599710440749,1599710454193,12
1599710501053,1599710511729,13
1599710561322,1599710574495,14
