start,finish,counter
1599705314618,1599705334059,0
1599705350721,1599705355369,1
1599705420035,1599705426463,2
1599705490289,1599705497410,3
1599705560594,1599705568526,4
1599705595701,1599705605979,5
1599705665985,1599705671774,6
1599705736273,1599705750128,7
1599705771389,1599705775804,8
1599705841704,1599705850653,9
1599705911912,1599705924108,10
1599705982230,1599705994235,11
1599706017356,1599706025215,12
1599706087631,1599706116089,13
1599706192946,1599706199321,14
