start,finish,counter
1599705314465,1599705339486,0
1599705345627,1599705349368,1
1599705436142,1599705441391,2
1599705456162,1599705459708,3
1599705526427,1599705529148,4
1599705688107,1599705691436,5
1599705738324,1599705741890,6
1599705768362,1599705772151,7
1599705818576,1599705824146,8
1599705879811,1599705886211,9
1599705951037,1599705959929,10
1599706001258,1599706005200,11
1599706072529,1599706077800,12
1599706132771,1599706142509,13
1599706192932,1599706196635,14
