start,finish,counter
1599310514784,1599310560158,0
1599310585040,1599310615504,1
1599310606081,1599310627460,2
1599310691340,1599310720217,3
1599310761590,1599310782178,4
1599310796666,1599310819771,5
1599310831763,1599310839459,6
1599311007415,1599311025321,7
1599311042521,1599311068203,8
1599311112805,1599311147163,9
1599311183114,1599311202712,10
1599311218218,1599311234655,11
1599311288469,1599311311233,12
1599311336623,1599311338571,13
1599311406849,1599311410016,14
