start,finish,counter
1599164573957,1599164608644,0
1599164634142,1599164654971,1
1599164694351,1599164712614,2
1599164754496,1599164776767,3
1599164814645,1599164831912,4
1599164874859,1599164900670,5
1599164935081,1599164958611,6
1599164995264,1599165019183,7
1599165055494,1599165059217,8
1599165115754,1599165122352,9
1599165176018,1599165193974,10
1599165236219,1599165239621,11
1599165296499,1599165308322,12
1599165356759,1599165373733,13
1599165416929,1599165426427,14
