start,finish,counter
1598980527053,1598980530827,0
1598980596145,1598980597207,1
1598980631172,1598980632238,2
1598980701250,1598980702271,3
1598980771338,1598980772499,4
1598980841429,1598980842599,5
1598980876452,1598980877535,6
1598980911562,1598980912641,7
1598981016685,1598981017960,8
1598981051724,1598981052804,9
1598981121807,1598981122876,10
1598981191914,1598981193109,11
1598981226958,1598981228235,12
1598981262025,1598981263348,13
1598981332150,1598981333269,14
